(590000, 319000, 394000)
(578000, 335000, 373000)
(576000, 312000, 370000)
(586000, 312000, 379000)
(583000, 318000, 389000)
(582000, 326000, 373000)
(584000, 324000, 388000)
(583000, 329000, 374000)
(585000, 320000, 386000)
(593000, 323000, 381000)
(592000, 351000, 405000)
(593000, 309000, 374000)
(596000, 296000, 450000)
(595000, 330000, 384000)
(594000, 341000, 383000)
(597000, 362000, 388000)
(595000, 331000, 415000)
(601000, 300000, 386000)
(608000, 316000, 381000)
(614000, 344000, 407000)
(607000, 376000, 419000)
(621000, 338000, 388000)
(610000, 330000, 401000)
(607000, 326000, 396000)
(614000, 327000, 386000)
(618000, 334000, 403000)
(615000, 336000, 413000)
(619000, 393000, 419000)
(622000, 318000, 388000)
(619000, 342000, 432000)
(638000, 346000, 403000)
(625000, 354000, 432000)
(626000, 331000, 401000)
(624000, 344000, 415000)
(621000, 341000, 400000)
(624000, 370000, 411000)
(631000, 351000, 406000)
(630000, 358000, 458000)
(640000, 343000, 404000)
(635000, 332000, 415000)
(636000, 370000, 428000)
(635000, 354000, 423000)
(643000, 361000, 420000)
(643000, 345000, 403000)
(644000, 377000, 425000)
(644000, 375000, 417000)
(640000, 348000, 408000)
(647000, 337000, 412000)
(645000, 360000, 427000)
(643000, 375000, 419000)
(682000, 365000, 416000)
(664000, 389000, 415000)
(669000, 350000, 422000)
(649000, 340000, 415000)
(654000, 371000, 429000)
(658000, 372000, 447000)
(671000, 375000, 449000)
(658000, 349000, 417000)
(654000, 373000, 422000)
(665000, 404000, 425000)
(671000, 437000, 450000)
(665000, 395000, 451000)
(674000, 365000, 436000)
(671000, 367000, 436000)
(675000, 397000, 452000)
(677000, 372000, 428000)
(675000, 364000, 435000)
(678000, 384000, 443000)
(679000, 361000, 436000)
(680000, 390000, 450000)
(677000, 364000, 440000)
(693000, 429000, 456000)
(681000, 360000, 458000)
(679000, 404000, 457000)
(696000, 393000, 463000)
(701000, 382000, 493000)
(704000, 383000, 447000)
(705000, 411000, 451000)
